Ad Hoc,Start of data coverage period,End of data coverage period,Governorate,Governorate p-code,District,District p-code,Sub-district,Sub-district p-code,Community/Neighbourhood/Camp/Informal settlement,Community/Neighbourhood/Camp/Informal settlement p-code,Closest p-code (in cases of unrecognised informal settlements and villages),Consolidated p-code list,# IDP HH in community as of the last day of the coverage period,# IDP individuals in community as of the last day of the coverage period,# IDP HH arrived during the coverage period,# IDP individuals arrived during the coverage period,IDPs arrived - Governorate of last place of departure 1,IDPs arrived - Governorate of last place of departure 1 (p-code),IDPs arrived - District of last place of departure 1,IDPs arrived - District of last place of departure 1 (p-code),IDPs arrived - Sub-district of last place of departure 1,IDPs arrived - Sub-district of last place of departure 1 (p-code),IDPs arrived - Community of last place of departure 1,IDPs arrived - Community of last place of departure 1 (p-code),IDPs arrived - # IDPs from last place of departure 1,IDPs arrived - Governorate of last place of departure 2,IDPs arrived - Governorate of last place of departure 2 (p-code),IDPs arrived - District of last place of departure 2,IDPs arrived - District of last place of departure 2 (p-code),IDPs arrived - Sub-district of last place of departure 2,IDPs arrived - Sub-district of last place of departure 2 (p-code),IDPs arrived - Community of last place of departure 2,IDPs arrived - Community of last place of departure 2 (p-code),IDPs arrived - # IDPs from last place of departure 2,IDPs arrived - Governorate of last place of departure 3,IDPs arrived - Governorate of last place of departure 3 (p-code),IDPs arrived - District of last place of departure 3,IDPs arrived - District of last place of departure 3 (p-code),IDPs arrived - Sub-district of last place of departure 3,IDPs arrived - Sub-district of last place of departure 3 (p-code),IDPs arrived - Community of last place of departure 3,IDPs arrived - Community of last place of departure 3 (p-code),IDPs arrived - # IDPs from last place of departure 3,IDPs arrived - Governorate of last place of departure 4,IDPs arrived - Governorate of last place of departure 4 (p-code),IDPs arrived - District of last place of departure 4,IDPs arrived - District of last place of departure 4 (p-code),IDPs arrived - Sub-district of last place of departure 4,IDPs arrived - Sub-district of last place of departure 4 (p-code),IDPs arrived - Community of last place of departure 4,IDPs arrived - Community of last place of departure 4 (p-code),IDPs arrived - # IDPs from last place of departure 4,IDPs arrived - Governorate of last place of departure 5,IDPs arrived - Governorate of last place of departure 5 (p-code),IDPs arrived - District of last place of departure 5,IDPs arrived - District of last place of departure 5 (p-code),IDPs arrived - Sub-district of last place of departure 5,IDPs arrived - Sub-district of last place of departure 5 (p-code),IDPs arrived - Community of last place of departure 5,IDPs arrived - Community of last place of departure 5 (p-code),IDPs arrived - # IDPs from last place of departure 5,IDPs arrived - # IDP individuals arriving from unknown/unreported last places of departure,Are female-headed households present amongst IDP arrivals?,Are women travelling alone present amongst IDP arrivals?,Are child-headed households present amongst IDP arrivals?,Are orphans present amongst IDP arrivals?,Are elderly-headed households present amongst IDP arrivals?,Are elderly travelling alone present amongst IDP arrivals?,Are disabled-headed households present amongst IDP arrivals?,Are individuals with disabilities travelling alone present amongst IDP arrivals?,Most common shelter type for new arrivals,% in most common shelter type for new arrivals,2nd most common shelter type for new arrivals,% in 2nd most common shelter type for new arrivals,3rd most common shelter type for new arrivals,% in 3rd most common shelter type for new arrivals,Most common tenancy arrangement for new arrivals,% in most common tenancy type for new arrivals,2nd most common tenancy type for new arrivals,% in 2nd most common tenancy type for new arrivals,3rd most common tenancy type for new arrivals,% in 3rd most common tenancy type for new arrivals,1st Priority need of new IDP arrivals,2nd Priority need of new IDP arrivals,3rd Priority need of new IDP arrivals,Additional information on priority needs,# Resident population HHs as of the last day of the coverage period,# Resident population individuals as of the last day of the coverage period,# Spontaneous returns (HH) during the coverage period,# Spontaneous returns (Individuals) during the coverage period,Spontaneous returns - Governorate of last place of departure 1,Spontaneous returns - Governorate of last place of departure 1 (p-code),Spontaneous returns - District of last place of departure 1,Spontaneous returns - District of last place of departure 1 (p-code),Spontaneous returns - Sub-district of last place of departure 1,Spontaneous returns - Sub-district of last place of departure 1 (p-code),Spontaneous returns - Community of last place of departure 1,Spontaneous returns - Community of last place of departure 1 (p-code),Spontaneous returns - # Individuals from last place of departure 1,Spontaneous returns - Governorate of last place of departure 2,Spontaneous returns - Governorate of last place of departure 2 (p-code),Spontaneous returns - District of last place of departure 2,Spontaneous returns - District of last place of departure 2 (p-code),Spontaneous returns - Sub-district of last place of departure 2,Spontaneous returns - Sub-district of last place of departure 2 (p-code),Spontaneous returns - Community of last place of departure 2,Spontaneous returns - Community of last place of departure 2 (p-code),Spontaneous returns - # Individuals from last place of departure 2,Spontaneous returns - Governorate of last place of departure 3,Spontaneous returns - Governorate of last place of departure 3 (p-code),Spontaneous returns - District of last place of departure 3,Spontaneous returns - District of last place of departure 3 (p-code),Spontaneous returns - Sub-district of last place of departure 3,Spontaneous returns - Sub-district of last place of departure 3 (p-code),Spontaneous returns - Community of last place of departure 3,Spontaneous returns - Community of last place of departure 3 (p-code),Spontaneous returns - # Individuals from last place of departure 3,Spontaneous returns - Governorate of last place of departure 4,Spontaneous returns - Governorate of last place of departure 4 (p-code),Spontaneous returns - District of last place of departure 4,Spontaneous returns - District of last place of departure 4 (p-code),Spontaneous returns - Sub-district of last place of departure 4,Spontaneous returns - Sub-district of last place of departure 4 (p-code),Spontaneous returns - Community of last place of departure 4,Spontaneous returns - Community of last place of departure 4 (p-code),Spontaneous returns - # Individuals from last place of departure 4,Spontaneous returns - Governorate of last place of departure 5,Spontaneous returns - Governorate of last place of departure 5 (p-code),Spontaneous returns - District of last place of departure 5,Spontaneous returns - District of last place of departure 5 (p-code),Spontaneous returns - Sub-district of last place of departure 5,Spontaneous returns - Sub-district of last place of departure 5 (p-code),Spontaneous returns - Community of last place of departure 5,Spontaneous returns - Community of last place of departure 5 (p-code),Spontaneous returns - # Individuals from last place of departure 5,Spontaneous returns - # SR individuals arriving from unknown/unreported last places of departure,1st KI,2nd KI,Interview type
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Jandairis,SY020302,Kharzan,C1432,C1432,C1432,36,205,2,11,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,11,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,Health,NFIs,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Jandairis,SY020302,Fasha,C1440,C1440,C1440,44,251,4,23,Idleb,SY07,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Renting,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,Health,NFIs,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Jandairis,SY020302,Freiriyeh,C1446,C1446,C1446,125,713,3,17,Idleb,SY07,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,81 to 90 percent,Not sure,Not sure,Not sure,Not sure,Renting,76 to 100 percent,NA,NA,NA,NA,Shelter,NFIs,Winterisation or equivalent,NA,783,"4,463",2,11,Aleppo,SY02,A'zaz,SY0204,Not sure,Not sure,Not sure,Not sure,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Civil Society Groups,Local Council,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Raju,SY020303,Batra (Raju),C1459,C1459,C1459,407,"2,320",6,34,Aleppo,SY02,Afrin,SY0203,Not sure,Not sure,Not sure,Not sure,Not sure,Idleb,SY07,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,34,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Authorised squatting,76 to 100 percent,NA,NA,NA,NA,Safety and security,Food,Cash/voucher assistance,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Elders,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Raju,SY020303,Birein - Jtal Qoyo,C1471,C1471,C1471,26,148,3,17,Aleppo,SY02,Afrin,SY0203,Raju,SY020303,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,17,No,No,No,No,No,No,No,No,Solid/finished house,81 to 90 percent,Not sure,Not sure,Not sure,Not sure,Authorised squatting,76 to 100 percent,NA,NA,NA,NA,Safety and security,Shelter,Cash/voucher assistance,NA,55,314,3,17,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,17,Community Leaders (IDPs) - Elders,Local Charities,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Sharan,SY020304,Dama - Ayki Dam,C1495,C1495,C1495,31,177,4,23,Hama,SY05,As-Suqaylabiyah,SY0502,Madiq Castle,SY050204,Not sure,Not sure,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,71 to 80 percent,Not sure,Not sure,Not sure,Not sure,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Food,NFIs,Cash/voucher assistance,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Sharan,SY020304,Big Bostan,C1496,C1496,C1496,15,86,3,17,Idleb,SY07,Al Ma'ra,SY0702,Not sure,Not sure,Not sure,Not sure,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,71 to 80 percent,Not sure,Not sure,Not sure,Not sure,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Food,Winterisation or equivalent,NFIs,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Elders,Civil Society Groups,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Sharan,SY020304,Ali Bazan,C1512,C1512,C1512,21,120,4,23,Idleb,SY07,Al Ma'ra,SY0702,Not sure,Not sure,Not sure,Not sure,17,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,6,No,No,No,No,No,No,No,No,Solid/finished house,71 to 80 percent,Not sure,Not sure,Not sure,Not sure,Authorised squatting,76 to 100 percent,NA,NA,NA,NA,Food,Winterisation or equivalent,NFIs,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Elders,Local Charities,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Sharan,SY020304,Little Dib,C1516,C1516,C1516,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,148,1,6,Aleppo,SY02,A'zaz,SY0204,Tall Refaat,SY020402,Not sure,Not sure,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Civil Society Groups,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Sheikh El-Hadid,SY020305,Khazafiyeh - Qorret Matlaq,C1527,C1527,C1527,259,"1,476",7,40,Idleb,SY07,Al Ma'ra,SY0702,Khan Shaykun,SY070201,Not sure,Not sure,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,Cash/voucher assistance,Health,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Sheikh El-Hadid,SY020305,Anqala,C1528,C1528,C1528,88,502,10,57,Idleb,SY07,Al Ma'ra,SY0702,Not sure,Not sure,Not sure,Not sure,51,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,6,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,Cash/voucher assistance,Health,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Sheikh El-Hadid,SY020305,Mazineh - Aranda,C1530,C1530,C1530,141,804,12,68,Idleb,SY07,Al Ma'ra,SY0702,Not sure,Not sure,Not sure,Not sure,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,Cash/voucher assistance,NFIs,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Jarablus,SY0208,Jarablus,SY020800,Lower Jrables Camp,NA,C2226,C2226,453,"2,582",4,23,Aleppo,SY02,Menbij,SY0205,Menbij,SY020500,Menbij,C1767,11,Idleb,SY07,Idleb,SY0700,Idleb,SY070000,Idleb,C3871,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Managed camp,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Shelter,Water,NFIs,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Documentation Office/Registration Focal Point,Community Leaders (IDPs) - Elders,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Jarablus,SY0208,Jarablus,SY020800,Jarablus,C2227,C2227,C2227,"2,588","14,752",5,29,Aleppo,SY02,Menbij,SY0205,Menbij,SY020500,Menbij,C1767,17,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Afrin (Afrin),C1366,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Renting,51 to 75 percent,Hosting without rent,26 to 50 percent,NA,NA,Shelter,NFIs,Winterisation or equivalent,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Council,Civil Society Groups,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Jarablus,SY0208,Jarablus,SY020800,Yusef Elbeik,C2236,C2236,C2236,84,479,2,11,Aleppo,SY02,Jarablus,SY0208,Ghandorah,SY020801,Ghandorah,C2250,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Individual tent,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Shelter,NFIs,Water,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Elders,Teacher,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Jarablus,SY0208,Ghandorah,SY020801,Kuliyeh,C2247,C2247,C2247,33,188,3,17,Aleppo,SY02,Jarablus,SY0208,Jarablus,SY020800,Jarablus,C2227,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Individual tent,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,NFIs,Health,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Teacher,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Jarablus,SY0208,Ghandorah,SY020801,Al-Tayba Camp,NA,C2250,C2250,80,456,2,11,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Not sure,Not sure,6,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,5,No,No,No,No,No,No,No,No,Individual tent,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,NFIs,Health,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Religious,Community Leaders (IDPs) - Elders,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Jarablus,SY0208,Ghandorah,SY020801,Little Arab Hasan,C2256,C2256,C2256,55,314,3,17,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Not sure,Not sure,11,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,6,No,No,No,No,No,No,No,No,Individual tent,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,NFIs,Health,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Teacher,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Jarablus,SY0208,Ghandorah,SY020801,Tal Aghbar - Tal Elagher,C2260,C2260,C2260,35,200,4,23,Aleppo,SY02,Al Bab,SY0202,Ar-Ra'ee,SY020203,Not sure,Not sure,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Individual tent,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,NFIs,Health,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Teacher,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Al Jumaliyah,C7515,C7515,C7515,26,148,4,23,Idleb,SY07,Idleb,SY0700,Idleb,SY070000,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,23,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Safety and security,Food,Winterisation or equivalent,NA,27,154,1,6,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,6,Community Leaders (IDPs) - Elders,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
